,numVotes
185019,91
185020,27
185021,463
185022,13
185023,35
185024,13
185025,92
185026,18
185027,1549
185028,10
185029,94
185030,68
185031,57
185032,123
185033,44
185034,240
185035,137
185036,13
185037,9
185038,44
185039,20
185040,85
185041,9
185042,14920
185043,1162
185044,996
185045,8816
185046,409
185047,73
185048,50
185049,7
185050,8
185051,69
185052,16
185053,3100
185054,25
185055,167
185056,164
185057,629
185058,11
185059,95
185060,175
185061,94
185062,529
185063,16
185064,19
185065,698
185066,19
185067,74
185068,720
185069,1329
185070,498
185071,6
185072,216
185073,2475
185074,51
185075,40
185076,1820
185077,623
185078,48
185079,54
185080,31
185081,560
185082,15019
185083,23637
185084,4808
185085,41
185086,10
185087,275
185088,9
185089,117
185090,124
185091,10
185092,33
185093,11
185094,3590
185095,20
185096,527
185097,111
185098,5
185099,33604
185100,14
185101,19
185102,18
185103,41
185104,129
185105,151
185106,222
185107,529
185108,256
185109,138
185110,61
185111,1604
185112,1751
185113,73
185114,98
185115,11
185116,179
185117,8
185118,171
185119,1306
185120,39
185121,1193
185122,121
185123,658
185124,114
185125,14
185126,94
185127,11
185128,620
185129,20224
185130,53977
185131,95671
185132,30786
185133,13
185134,18
185135,76
185136,29
185137,27
185138,9
185139,67
185140,10
185141,1132
185142,10
185143,23
185144,134
185145,32
185146,56
185147,19
185148,6
185149,6
185150,36
185151,26
185152,466
185153,19
185154,42
185155,478
185156,7140
185157,303
185158,179
185159,68
185160,135
185161,39
185162,688
185163,43
185164,22
185165,20
185166,193
185167,7
185168,8
185169,7
185170,504
185171,26
185172,56
185173,2305
185174,10
185175,8
185176,26
185177,163
185178,381
185179,274
185180,2102
185181,21
185182,16
185183,179088
185184,21
185185,61
185186,343
185187,1427
185188,11
185189,44670
185190,74
185191,61
185192,13
185193,64
185194,181
185195,6646
185196,56
185197,130
185198,31
185199,18
185200,1843
185201,13
185202,55
185203,8
185204,467
185205,2339
185206,27
185207,7
185208,21
185209,115
185210,143
185211,49
185212,471
185213,2287
185214,204
185215,11
185216,169
185217,7
185218,122
185219,648
185220,1828
185221,19
185222,1226
185223,355
185224,14
185225,11
185226,111
185227,47
185228,86
185229,203
185230,35
185231,10
185232,94
185233,77
185234,6
185235,1651
185236,162
185237,185
185238,20
185239,67
185240,250
185241,933
185242,11
185243,6
185244,16
185245,841
185246,17
185247,140
185248,26
185249,142
185250,45
185251,13
185252,300
185253,307
185254,140
185255,14
185256,18
185257,6
185258,173
185259,7
185260,65
185261,35
185262,435
185263,22
185264,17
185265,464
185266,13
185267,5
185268,124
185269,358
185270,23
185271,1636
185272,515
185273,65
185274,6
185275,26
185276,14
185277,12
185278,11
185279,80
185280,56
185281,7
185282,42
185283,90
185284,15
185285,40
185286,552
185287,32
185288,53
185289,395
185290,6
185291,54
185292,57
185293,18
185294,6
185295,54
185296,229
185297,538
185298,60
185299,129
185300,144
185301,697
185302,26
185303,7
185304,104
185305,45
185306,8
185307,99
185308,71
185309,33
185310,2158
185311,1225
185312,164
185313,126
185314,161
185315,49
185316,74
185317,44
185318,7
185319,181
185320,9
185321,7
185322,82
185323,17
185324,15
185325,6
185326,96
185327,44
185328,16
185329,175
185330,348
185331,79
185332,21
185333,45
185334,12
185335,601
185336,96
185337,67
185338,34
185339,131
185340,1959
185341,805
185342,6
185343,7
185344,73
185345,1858
185346,26
185347,119
185348,84
185349,521
185350,4468
185351,4695
185352,24060
185353,28
185354,33
185355,119
185356,1496
185357,117
185358,188
185359,1331
185360,23
185361,71
185362,8
185363,587
185364,1361
185365,55
185366,398
185367,76
185368,168
185369,49
185370,18
185371,119
185372,188
185373,23
185374,16
185375,10
185376,78
185377,3794
185378,28
185379,8
185380,1586
185381,8
185382,406
185383,83
185384,13
185385,66
185386,113
185387,285
185388,153
185389,12
185390,166
185391,100
185392,76
185393,7
185394,10
185395,13
185396,255
185397,53
185398,12
185399,1003
185400,172
185401,26
185402,17
185403,2461
185404,6
185405,5926
185406,566
185407,1851
185408,30
185409,2048
185410,2825
185411,6
185412,6739
185413,5
185414,2009
185415,13
185416,11
185417,8
185418,24
185419,10866
185420,6
185421,1395
185422,12
185423,2184
185424,149
185425,40
185426,219
185427,18
185428,1589
185429,42
185430,11
185431,10
185432,56
185433,461
185434,69
185435,32
185436,94
185437,136
185438,165
185439,6
185440,49
185441,85
185442,46
185443,33
185444,34
185445,826
185446,556
185447,2395
185448,79
185449,684
185450,10
185451,628
185452,61
185453,720
185454,112
185455,58
185456,31
185457,7
185458,22
185459,1139
185460,13
185461,27
185462,9
185463,13
185464,3187
185465,1706
185466,37
185467,70
185468,67
185469,385
185470,116
185471,13
185472,61
185473,8
185474,73
185475,629
185476,85860
185477,123
185478,86
185479,39
185480,86
185481,87
185482,110
185483,116
185484,8
185485,180
185486,91
185487,13
185488,4547
185489,108
185490,102
185491,23
185492,20
185493,7
185494,2822
185495,1589
185496,1304
185497,64
185498,1183
185499,18
185500,15
185501,170
185502,23
185503,891
185504,813
185505,13300
185506,9
185507,424
185508,11
185509,29
185510,14
185511,12
185512,251
185513,166
185514,11
185515,87
185516,19
185517,6
185518,33
185519,10
185520,43
185521,13
185522,26
185523,404
185524,22
185525,10
185526,155
185527,8
185528,23
185529,28
185530,25
185531,2810
185532,633
185533,9
185534,18
185535,35213
185536,240
185537,87
185538,14
185539,36
185540,861
185541,7042
185542,96
185543,5
185544,810
185545,731
185546,66
185547,13
185548,25
185549,26
185550,33
185551,29
185552,70
185553,315
185554,91
185555,16
185556,12
185557,20
185558,2976
185559,36457
185560,22
185561,18
185562,9
185563,35
185564,49
185565,387
185566,21118
185567,12867
185568,17
185569,6
185570,1342
185571,11
185572,1026
185573,32
185574,720
185575,44
185576,9
185577,1350
185578,3368
185579,7
185580,11
185581,86
185582,318
185583,8
185584,159
185585,27
185586,8
185587,85
185588,1631
185589,81
185590,38
185591,96
185592,30
185593,11
185594,287
185595,277
185596,1801
185597,583
185598,22
185599,21
185600,67
185601,23
185602,42
185603,530
185604,15
185605,12
185606,47
185607,27
185608,301
185609,489
185610,176
185611,339
185612,309
185613,110
185614,7
185615,31
185616,465
185617,9
185618,323
185619,61
185620,51
185621,916
185622,8198
185623,10
185624,13996
185625,149
185626,1395
185627,8
185628,37
185629,16
185630,33
185631,14812
185632,42
185633,345
185634,38
185635,285
185636,19628
185637,20
185638,576
185639,10
185640,29
185641,13
185642,47
185643,66
185644,23
185645,72
185646,18
185647,947
185648,32
185649,21496
185650,7
185651,25
185652,253
185653,201
185654,37
185655,17
185656,2436
185657,16
185658,10
185659,40
185660,12
185661,99
185662,12
185663,11
185664,346
185665,32
185666,13
185667,8
185668,29
185669,110
185670,1049
185671,377
185672,62
185673,148
185674,412
185675,11
185676,5
185677,31
185678,115
185679,6
185680,7
185681,22
185682,14
185683,23
185684,161
185685,51
185686,12
185687,28
185688,27
185689,11
185690,164
185691,9
185692,381
185693,66
185694,89
185695,9
185696,410
185697,60
185698,12
185699,35
185700,42
185701,8
185702,14
185703,11
185704,5
185705,20
185706,168
185707,7
185708,105
185709,88
185710,22
185711,36
185712,2415
185713,756
185714,2094
185715,11
185716,42
185717,123
185718,32
185719,148
185720,11
185721,10
185722,23
185723,412
185724,28
185725,120
185726,65
185727,12
185728,6
185729,19
185730,34
185731,17
185732,16
185733,119
185734,129
185735,124
185736,149
185737,620
185738,472
185739,3712
185740,100
185741,416
185742,7
185743,229
185744,202
185745,255
185746,55
185747,124
185748,265
185749,13
185750,13
185751,14
185752,14
185753,710
185754,23
185755,61
185756,55
185757,1179
185758,352
185759,261
185760,192
185761,42
185762,228
185763,6
185764,321
185765,10
185766,16
185767,77
185768,9
185769,1475
185770,44
185771,73
185772,9
185773,82
185774,20
185775,42
185776,54
185777,552
185778,6
185779,32
185780,155
185781,30727
185782,240
185783,52
185784,7
185785,245
185786,70
185787,37
185788,127
185789,14
185790,9
185791,365
185792,547
185793,10
185794,109
185795,29
185796,10
185797,1527
185798,25
185799,9
185800,102
185801,67
185802,146
185803,49
185804,20
185805,346
185806,180
185807,425
185808,85
185809,380
185810,24
185811,108
185812,9
185813,18
185814,68
185815,10369
185816,76692
185817,7
185818,230
185819,36
185820,28
185821,3638
185822,25
185823,10
185824,12
185825,19
185826,21
185827,26
185828,7599
185829,13
185830,209
185831,171
185832,1160
185833,116
185834,44
185835,591
185836,22
185837,78
185838,18
185839,47
185840,7
185841,1168
185842,9
185843,470
185844,48
185845,48
185846,25
185847,130
185848,65
185849,20
185850,29
185851,85
185852,131
185853,18
185854,88
185855,12
185856,357
185857,324
185858,310
185859,4374
185860,31
185861,16
185862,20
185863,25444
185864,2403
185865,802
185866,53
185867,8
185868,84
185869,26
185870,71
185871,755
185872,64
185873,22
185874,7
185875,73
185876,10
185877,18
185878,59
185879,11
185880,1748
185881,13487
185882,26
185883,1716
185884,33
185885,622
185886,6174
185887,56
185888,22
185889,5248
185890,182
185891,112
185892,31
185893,6
185894,8
185895,993
185896,20
185897,919
185898,13
185899,1099
185900,305
185901,9
185902,1739
185903,15
185904,11
185905,10
185906,44
185907,36
185908,274
185909,30
185910,29
185911,495
185912,8
185913,9
185914,173
185915,9
185916,207
185917,10
185918,9
185919,30
185920,20
185921,353
185922,419
185923,336048
185924,36
185925,20
185926,40
185927,8
185928,27
185929,11
185930,7
185931,76
185932,72
185933,13
185934,1852
185935,249
185936,842
185937,186
185938,41
185939,18
185940,49
185941,397
185942,7
185943,39
185944,16
185945,9
185946,12
185947,455
185948,717
185949,82
185950,22
185951,124
185952,519
185953,9
185954,56
185955,328
185956,407
185957,8
185958,177701
185959,78
185960,21
185961,7
185962,19
185963,29
185964,33
185965,370
185966,25
185967,17
185968,1125
185969,38
185970,26
185971,1689
185972,765
185973,365
185974,90
185975,11
185976,141
185977,5
185978,141
185979,1150
185980,225
185981,17
185982,7
185983,55
185984,493
185985,9
185986,57
185987,667
185988,1238
185989,216
185990,21
185991,12
185992,360
185993,21
185994,20
185995,10
185996,20
185997,57
185998,38
185999,99
186000,19
186001,17
186002,70
186003,584
186004,3458
186005,22
186006,24
186007,39
186008,5
186009,33
186010,105
186011,476
186012,436
186013,38300
186014,53
186015,87
186016,275
186017,67
186018,7
186019,6
186020,127
186021,73
186022,1462
186023,86
186024,7
186025,6
186026,99
186027,12
186028,111
186029,2265
186030,194
186031,1396
186032,7
186033,7
186034,9
186035,9
186036,621
186037,15
186038,87
186039,5
186040,60
186041,106
186042,10
186043,1624
186044,55854
186045,176915
186046,2000
186047,17292
186048,11
186049,320
186050,95
186051,13
186052,162
186053,11
186054,10
186055,119
186056,7
186057,79
186058,21753
186059,372
186060,22
186061,35
186062,67
186063,1296
186064,22
186065,14
186066,25
186067,8
186068,10
186069,5160
186070,74
186071,25
186072,26
186073,67
186074,99
186075,127
186076,65
186077,15
186078,134
186079,75
186080,16
186081,71
186082,1537
186083,890
186084,33
186085,125
186086,539
186087,56
186088,29
186089,85
186090,73
186091,139
186092,130
186093,481
186094,683
186095,25
186096,78
186097,94
186098,22
186099,43
186100,16
186101,1585
186102,223
186103,74
186104,5
186105,595
186106,11
186107,64
186108,9
186109,51
186110,350
186111,123
186112,526
186113,21
186114,77
186115,37
186116,16
186117,83
186118,9
186119,1053
186120,38
186121,11
186122,7
186123,30
186124,183
186125,11
186126,4574
186127,705
186128,26766
186129,1740
186130,184
186131,49
186132,1425
186133,18
186134,29
186135,914
186136,1412
186137,24
186138,7
186139,451
186140,32
186141,8
186142,174
186143,23
186144,33
186145,5
186146,746
186147,122
186148,50
186149,9
186150,18
186151,1527
186152,284
186153,10
186154,5
186155,78
186156,56
186157,78
186158,5
186159,60
186160,30
186161,6
186162,9
186163,613
186164,18
186165,40
186166,385
186167,186
186168,8
186169,394
186170,17
186171,207
186172,27
186173,17
186174,182
186175,9
186176,168
186177,5
186178,9
186179,32
186180,8
186181,33
186182,19
186183,51
186184,7
186185,412
186186,161
186187,211
186188,82
186189,98
186190,2350
186191,504
186192,501
186193,67
186194,2526
186195,933
186196,515
186197,597
186198,11
186199,2640
186200,689
186201,1279
186202,147
186203,1447
186204,559
186205,433
186206,392
186207,137
186208,1818
186209,473
186210,153
186211,390
186212,300
186213,2633
186214,893
